Serbia (Republic of),Serbie (République de),Serbia (República de),Busy tone II ,Tonalité d'occupation - II ,Tono de ocupado - II ,425,0.2 on 0.4 off,,,,busy
Serbia (Republic of),Serbie (République de),Serbia (República de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,0.7 on 0.8 off 0.2 on 0.3 off,,,,dial
Serbia (Republic of),Serbie (République de),Serbia (República de),Ringing tone I ,Tonalité de retour d'appel - I ,Tono de llamada - I ,450x25,1.0 on 9.0 off,,,,ringing
Serbia (Republic of),Serbie (République de),Serbia (República de),Ringing tone II ,Tonalité de retour d'appel - II ,Tono de llamada - II ,425,1.0 on 4.0 off,,,,ringing
Serbia (Republic of),Serbie (République de),Serbia (República de),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.333 on 1.0 off,,,,special_information
Seychelles (Republic of),Seychelles (République des),Seychelles (República de),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.375 on 0.375 off,,,,busy
Seychelles (Republic of),Seychelles (République des),Seychelles (República de),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.4 on 0.2 off 0.225 on 0.525 off,,,,congestion
Seychelles (Republic of),Seychelles (République des),Seychelles (República de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,440+350,continuous,,,,dial
Seychelles (Republic of),Seychelles (République des),Seychelles (República de),Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,425,1.0 on 0.1 off,,,,special_dial
Seychelles (Republic of),Seychelles (République des),Seychelles (República de),Facilities tone,Tonalité de service complémentaire - ,Tono de facilidades - ,425,0.4 on 0.2 off 0.4 on 2.0 off,,,,misc
Seychelles (Republic of),Seychelles (République des),Seychelles (República de),Howler tone,Tonalité d'hurlement - ,Tono aullador - ,3000,continuous,,,,howler
Seychelles (Republic of),Seychelles (République des),Seychelles (República de),Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,425,continuous,,,,number_unobtainable
Seychelles (Republic of),Seychelles (République des),Seychelles (República de),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,0.4 on 0.2 off 0.4 on 2.0 off,,,,ringing
Seychelles (Republic of),Seychelles (République des),Seychelles (República de),Route tone,Tonalité d'acheminement - ,Tono de encaminamiento - ,425,0.5 on 0.5 off,,,,route
Sierra Leone,Sierra Leone,Sierra Leone,Busy tone,Tono de ocupado - ,Tono de ocupado - ,425//450,0.5 on 0.5 off,,,,busy
Sierra Leone,Sierra Leone,Sierra Leone,Congestion tone,Tono de congestión - ,Tono de congestión - ,425,0.2 on 0.2 off,,,,congestion
Sierra Leone,Sierra Leone,Sierra Leone,Dial tone,Tono de invitación a marcar - ,Tono de invitación a marcar - ,425//450,continuous,,,,dial
Sierra Leone,Sierra Leone,Sierra Leone,Number unobtainable tone,Tono de abonado inaccesible - ,Tono de abonado inaccesible - ,950//450/150,0.33 on 0.03 off,,,,number_unobtainable
Sierra Leone,Sierra Leone,Sierra Leone,Ringing tone,Tono de llamada - ,Tono de llamada - ,425//450,1.0 on 4.0 off,,,,ringing
Sierra Leone,Sierra Leone,Sierra Leone,Waiting tone,Tono de espera - ,Tono de espera - ,425,1x(1.0 on),,,,waiting
Singapore (Republic of),Singapour (République de),Singapur (República de),Acceptance tone,Tonalité d'acceptation - ,Tono de aceptación - ,425,0.125 on 0.125 off,,,,acceptance
Singapore (Republic of),Singapour (République de),Singapur (República de),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.75 on 0.75 off,,,,busy
Singapore (Republic of),Singapour (République de),Singapur (República de),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.25 on 0.25 off,,,,congestion
Singapore (Republic of),Singapour (République de),Singapur (República de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Singapore (Republic of),Singapour (République de),Singapur (República de),Second dial tone,Deuxième tonalité de numérotation - ,Segundo tono de invitación a marcar - ,425,4x(0.2 on 0.2 off 0.6 on 0.2 off) + continuous,,,,second_dial
Singapore (Republic of),Singapour (République de),Singapur (República de),Holding tone,Tonalité de garde - ,Tono de retención - ,425x24//425,0.5 on 0.5 off // 0.5 on 2.5 off,,,,holding
Singapore (Republic of),Singapour (République de),Singapur (República de),Intrusion tone,Tonalité d'intrusion - ,Tono de intervención - ,425,0.25 on 2.0 off,,,,intrusion
Singapore (Republic of),Singapour (République de),Singapur (República de),Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,425,2.5 on 0.5 off,,,,number_unobtainable
Singapore (Republic of),Singapour (République de),Singapur (República de),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425x24,0.4 on 0.2 off 0.4 on 2.0 off,,,,ringing
Singapore (Republic of),Singapour (République de),Singapur (República de),Warning tone,Tonalité d'avertissement - ,Tono de aviso - ,425,0.624 on 4.376 off,,,,warning
Singapore (Republic of),Singapour (République de),Singapur (República de),Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,425,0.3 on 0.2 off 0.3 on 3.2 off,,,,call_waiting
Slovak Republic,République slovaque,República Eslovaca,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.33 on 0.33 off,,,,busy
Slovak Republic,République slovaque,República Eslovaca,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.165 on 0.165 off,,,,congestion
Slovak Republic,République slovaque,República Eslovaca,Conference tone,Tonalité de conférence - ,Tono de conferencia - ,425,0.66 on,,,,conference
Slovak Republic,République slovaque,República Eslovaca,Dial tone I ,Tonalité de numérotation - I ,Tono de invitación a marcar - I ,425,0.33 on 0.33 off 0.66 on 0.66 off,,,,dial
Slovak Republic,République slovaque,República Eslovaca,Dial tone II (pabx) ,Tonalité de numérotation - II (pabx) ,Tono de invitación a marcar - II (pabx) ,425,continuous,,,TRUE,dial
Slovak Republic,République slovaque,República Eslovaca,Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,425,3x(0.165 on 0.165 off) 0.660 on 0.660 off,,,,special_dial
Slovak Republic,République slovaque,República Eslovaca,Offering tone (trunk),"Tonalité de proposition, interurbain - ","Tono de oferta, interurbano - ",425,0.33 on 0.33 off 0.33 on 1.50 off,,,,offering
Slovak Republic,République slovaque,República Eslovaca,Pay tone I (cards) ,Tonalité de paiement - I (cartes) ,Tono de pago - I (tarjetas) ,622,0.125 on 0.125 off,,,,pay
Slovak Republic,République slovaque,República Eslovaca,Pay tone II (coins) ,Tonalité de paiement - II (monnaies) ,Tono de pago - II (monedas) ,941,0.2 on 0.2 off 0.2 on 3.6 off,,,,pay
Slovak Republic,République slovaque,República Eslovaca,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,1.0 on 4.0 off,,,,ringing
Slovak Republic,République slovaque,República Eslovaca,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,(3x0.33 on 2x0.03 off) 1.00 off,,,,special_information
Slovak Republic,République slovaque,República Eslovaca,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,425,0.33 on 9.0 off,,,,call_waiting
Slovak Republic,République slovaque,República Eslovaca,Caller waiting tone,Tonalité de demandeur en attente - ,Tono de indicación de llamada en espera para el llamante - ,425,1.00 on 0.17 off 0.33 on 3.50 off,,,,caller_waiting
Slovenia (Republic of),Slovénie (République de),Eslovenia (República de),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.5 on 0.5 off,,,,busy
Slovenia (Republic of),Slovénie (République de),Eslovenia (República de),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.2 on 0.2 off,,,,congestion
Slovenia (Republic of),Slovénie (République de),Eslovenia (República de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,0.2 on 0.3 off 0.7 on 0.8 off,,,,dial
Slovenia (Republic of),Slovénie (République de),Eslovenia (República de),Pay tone,Tonalité de paiement - ,Tono de pago - ,425,0.5 on 15.0 off,,,,pay
Slovenia (Republic of),Slovénie (République de),Eslovenia (República de),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,1.0 on 4.0 off,,,,ringing
Slovenia (Republic of),Slovénie (République de),Eslovenia (República de),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.33 on 1.00 off,,,,special_information
Slovenia (Republic of),Slovénie (République de),Eslovenia (República de),Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,425,0.3 on 10.0 off,,,,call_waiting
Solomon Islands,Salomon (Iles),Salomón (Islas),Busy tone,Tono de ocupado - ,Tono de ocupado - ,400,0.5 on 0.5 off,,,,busy
Solomon Islands,Salomon (Iles),Salomón (Islas),Congestion tone,Tono de congestión - ,Tono de congestión - ,400,0.1 on 0.1 off,,,,congestion
Solomon Islands,Salomon (Iles),Salomón (Islas),Dial tone,Tono de invitación a marcar - ,Tono de invitación a marcar - ,400,continuous,,,,dial
Solomon Islands,Salomon (Iles),Salomón (Islas),Number unobtainable tone,Tono de abonado inaccesible - ,Tono de abonado inaccesible - ,400,0.075 on 0.1 off,,,,number_unobtainable
Solomon Islands,Salomon (Iles),Salomón (Islas),Pay tone,Tono de pago - ,Tono de pago - ,852,0.2 on 2.0 off,,,,pay
Solomon Islands,Salomon (Iles),Salomón (Islas),Ringing tone,Tono de llamada - ,Tono de llamada - ,400+450,0.4 on 0.2 off,,,,ringing
Solomon Islands,Salomon (Iles),Salomón (Islas),Waiting tone,Tono de espera - ,Tono de espera - ,400+450/400,0.5 on 0.5 off,,,,waiting
South Africa (Republic of),Sudafricaine (République),Sudafricana (República),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,400,0.5 on 0.5 off,,,,busy
South Africa (Republic of),Sudafricaine (République),Sudafricana (República),Comfort tone,Tonalité de file d'attente - ,Tono de paciencia - ,950/950/1400,0.65 on 0.325 off 0.325 on 1.3 on 2.6 off,,,,comfort
South Africa (Republic of),Sudafricaine (République),Sudafricana (República),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,400,0.25 on 0.25 off,,,,congestion
South Africa (Republic of),Sudafricaine (République),Sudafricana (República),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,400x33,continuous,,,,dial
South Africa (Republic of),Sudafricaine (République),Sudafricana (República),Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,400x33,0.25 on 0.25 off + continuous,,,,special_dial
South Africa (Republic of),Sudafricaine (République),Sudafricana (República),Function acknowledge tone,Tonalité de reconnaissance de fonction - ,Tono de identificación de función - ,700/1100,0.25 on 0.25 off 0.25 on 0.25 off,,,,misc
South Africa (Republic of),Sudafricaine (République),Sudafricana (República),Intrusion tone,Tonalité d'intrusion - ,Tono de intervención - ,400,0.15 on 0.25 off 0.15 on 1.45 off,,,,intrusion
South Africa (Republic of),Sudafricaine (République),Sudafricana (República),Notify tone,Tonalité de notification - ,Tono de notificación - ,900,0.2 on 0.2 off 0.2 on 0.2 off,,,,misc
South Africa (Republic of),Sudafricaine (République),Sudafricana (República),Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,400,2.5 on 0.5 off,,,,number_unobtainable
South Africa (Republic of),Sudafricaine (République),Sudafricana (República),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,400x33,0.4 on 0.2 off 0.4 on 2.0 off,,,,ringing
South Africa (Republic of),Sudafricaine (République),Sudafricana (República),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.33 on 1.0 off,,,,special_information
South Africa (Republic of),Sudafricaine (République),Sudafricana (República),Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,400x33,0.4 on 4.0 off,,,,call_waiting
Spain,Espagne,España,Busy tone I ,Tonalité d'occupation - I ,Tono de ocupado - I ,425,0.2 on 0.2 off,,,,busy
Spain,Espagne,España,Busy tone II ,Tonalité d'occupation - II ,Tono de ocupado - II ,425,0.5 on 0.5 off,,,,busy
Spain,Espagne,España,Congestion tone I ,Tonalité d'encombrement - I ,Tono de congestión - I ,425,2x(0.2 on 0.2 off) 0.2 on 0.6 off,,,,congestion
Spain,Espagne,España,Congestion tone II ,Tonalité d'encombrement - II ,Tono de congestión - II ,425,0.25 on 0.25 off,,,,congestion
Spain,Espagne,España,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Spain,Espagne,España,Special dial tone I ,Tonalité de numérotation spéciale - I ,Tono especial de invitación a marcar - I ,425,1.0 on 0.1 off,,,,special_dial
Spain,Espagne,España,Special dial tone II ,Tonalité de numérotation spéciale - II ,Tono especial de invitación a marcar - II ,425,0.5 on 0.05 off,,,,special_dial
Spain,Espagne,España,Number unobtainable tone I ,Tonalité d'abonné inaccessible - I ,Tono de abonado inaccesible - I ,425,0.2 on 0.2 off 0.2 on 0.6 off,,,,number_unobtainable
Spain,Espagne,España,Number unobtainable tone II ,Tonalité d'abonné inaccessible - II ,Tono de abonado inaccesible - II ,425,0.5 on 2.5 off,,,,number_unobtainable
Spain,Espagne,España,Payphone recognition tone I ,Tonalité d'identification de publiphone - I ,Tono de identificación de teléfono de previo pago - I,1600,0.05 on 0.05 off 0.05 on 1.5 off,,,,payphone_recognition
Spain,Espagne,España,Payphone recognition tone II ,Tonalité d'identification de publiphone - II ,Tono de identificación de teléfono de previo pago - II,1600,0.05 on 0.05 off 0.05 on 0.05 off 0.05 on 1.5 off,,,,payphone_recognition
Spain,Espagne,España,Ringing tone I ,Tonalité de retour d'appel - I ,Tono de llamada - I ,425,1.5 on 3.0 off,,,,ringing
Spain,Espagne,España,Ringing tone II ,Tonalité de retour d'appel - II ,Tono de llamada - II ,425,1.0 on 4.0 off,,,,ringing
Spain,Espagne,España,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.33 on 1.0 off,,,,special_information
Spain,Espagne,España,Warning tone (operator intervening),Tonalité d'avertissement - intervention d’opératrice ,Tono de aviso - intervención de la operadora   ,1400,0.4 on 5.0 off,,,,warning
Spain,Espagne,España,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,425,0.175 on 0.175 off 0.175 on 3.5 off,,,,call_waiting
Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Busy tone,Tonalité d'occupation - ,Tonalité d'occupation - ,425,0.75 on 0.75 off,,,,busy
Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Congestion tone,Tonalité d'encombrement - ,Tonalité d'encombrement - ,425,0.25 on 0.25 off,,,,congestion
Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Dial tone,Tonalité de numérotation - ,Tonalité de numérotation - ,425,continuous,,,,dial
Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Holding tone,Tonalité de garde - ,Tonalité de garde - ,425,0.5 on 2.5 off,,,,holding
Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Intrusion tone,Tonalité d'intrusion - ,Tonalité d'intrusion - ,425,0.5 on 0.75 off,,,,intrusion
Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tonalité d'abonné inaccessible - ,425+330,continuous,,,,number_unobtainable
Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Ringing tone,Tonalité de retour d'appel - ,Tonalité de retour d'appel - ,425,0.4 on 0.2 off 0.4 on 2.0 off,,,,ringing
Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Route tone,Tonalité d'acheminement - ,Tonalité d'acheminement - ,425,0.05 on 0.05 off,,,,route
Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Special information tone,Tonalité spéciale d'information - ,Tonalité spéciale d'information - ,950/1400/1800,(3x0.33 on 2x 0.03 off),,,,special_information
Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Warning tone,Tonalité d'avertissement - ,Tonalité d'avertissement - ,425,0.5 on 4.5 off,,,,warning
Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Call waiting tone,Tonalité d'appel en attente - ,Tonalité d'appel en attente - ,425,0.5 on 2.5 off,,,,call_waiting
Sudan (Republic of the),Soudan (République du),Sudán (República del),Busy tone,Tono de ocupado - ,Tono de ocupado - ,425,1.0 on 1.0 off,,,,busy
Sudan (Republic of the),Soudan (République du),Sudán (República del),Congestion tone,Tono de congestión - ,Tono de congestión - ,425,0.375 on 0.375 off,,,,congestion
Sudan (Republic of the),Soudan (République du),Sudán (República del),Dial tone,Tono de invitación a marcar - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Sudan (Republic of the),Soudan (République du),Sudán (República del),Ringing tone,Tono de llamada - ,Tono de llamada - ,425,1.0 on 4.0 off,,,,ringing
Sudan (Republic of the),Soudan (République du),Sudán (República del),Special information tone,Tono especial de información - ,Tono especial de información - ,950/1400/1800,3x0.33 on 1.0 off,,,,special_information
Sudan (Republic of the),Soudan (République du),Sudán (República del),Call waiting tone,Tono de indicación de llamada en espera - ,Tono de indicación de llamada en espera - ,425,0.15 on 0.15 off 0.15 on 4.0 off,,,,call_waiting
Suriname (Republic of),Suriname (République du),Suriname (República de),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.25 on 0.25 off,,,,busy
Suriname (Republic of),Suriname (République du),Suriname (República de),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.25 on 0.25 off,,,,congestion
Suriname (Republic of),Suriname (République du),Suriname (República de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Suriname (Republic of),Suriname (République du),Suriname (República de),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,1.0 on 1.0 off,,,,ringing
Swaziland (Kingdom of),Swaziland (Royaume du),Swazilandia (Reino de),Busy tone I ,Tonalité d'occupation - I ,Tono de ocupado - I ,400,0.5 on 0.5 off,,,,busy
Swaziland (Kingdom of),Swaziland (Royaume du),Swazilandia (Reino de),Busy tone II ,Tonalité d'occupation - II ,Tono de ocupado - II ,400,0.4 on 0.4 off,,,,busy
Swaziland (Kingdom of),Swaziland (Royaume du),Swazilandia (Reino de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,50,continuous,,,,dial
Swaziland (Kingdom of),Swaziland (Royaume du),Swazilandia (Reino de),Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,400,4.8 on 0.2 off,,,,number_unobtainable
Swaziland (Kingdom of),Swaziland (Royaume du),Swazilandia (Reino de),Pay tone,Tonalité de paiement - ,Tono de pago - ,900,0.25 on 0.25 off,,,,pay
Swaziland (Kingdom of),Swaziland (Royaume du),Swazilandia (Reino de),Payphone recognition tone I ,Tonalité d'identification de publiphone - I ,Tono de identificación de teléfono de previo pago - I,1430/943,2.0 on 2.0 off,,,,payphone_recognition
Swaziland (Kingdom of),Swaziland (Royaume du),Swazilandia (Reino de),Payphone recognition tone II ,Tonalité d'identification de publiphone - II ,Tono de identificación de teléfono de previo pago - II,1100+1750/750+1450,0.2 on 0.2 off 0.2 on 2.0 off,,,,payphone_recognition
Swaziland (Kingdom of),Swaziland (Royaume du),Swazilandia (Reino de),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,400,0.4 on 0.2 off 0.4 on 4.0 off,,,,ringing
Sweden,Suède,Suecia,Busy tone I ,Tonalité d'occupation - I ,Tono de ocupado - I ,425,0.25 on 0.25 off,,,,busy
Sweden,Suède,Suecia,Busy tone II,Tonalité d'occupation - II,Tono de ocupado - II,425,0.5 on 0.5 off,For PLMN/GSM.,,,busy
Sweden,Suède,Suecia,Congestion tone I ,Tonalité d'encombrement - I ,Tono de congestión - I ,425,0.25 on 0.75 off,,,,congestion
Sweden,Suède,Suecia,Congestion tone II,Tonalité d'encombrement - II,Tono de congestión - II,425,0.2 on 0.2 off,For PLMN/GSM.,,,congestion
Sweden,Suède,Suecia,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Sweden,Suède,Suecia,Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,425,0.32 on 0.02 off,,,,special_dial
Sweden,Suède,Suecia,Pay tone,Tonalité de paiement - ,Tono de pago - ,941,2x(0.2 on 0.2 off 0.2 on 3.6 off),,,,pay
Sweden,Suède,Suecia,Payphone recognition tone,Tonalité d'identification de publiphone - ,Tono de identificación de teléfono de previo pago -,1477/941,11x(0.2 on 0.2 off 0.2 on 2.0 off),,,,payphone_recognition
Sweden,Suède,Suecia,Ringing tone I ,Tonalité de retour d'appel - I ,Tono de llamada - I ,425,1.0 on 5.0 off,,,,ringing
Sweden,Suède,Suecia,Ringing tone II,Tonalité de retour d'appel - II,Tono de llamada - II,425,1.0 on 4.0 off,For PLMN/GSM.,,,ringing
Sweden,Suède,Suecia,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.33 on 1.0 off + announcement,,,,special_information
Sweden,Suède,Suecia,Warning tone (at time limit barring),Tonalité d'avertissement – appel prioritaire en attente,Tono de aviso - ante prohibición de tiempo limite,425,2.0 on 5.0 off + continuous,,,,warning
Sweden,Suède,Suecia,Warning tone (operator intervening),Tonalité d'avertissement - intervention d’opératrice ,Tono de aviso - intervención de la operadora   ,1400,0.1 on 1.5 off,,,,warning
Sweden,Suède,Suecia,Warning tone (three party conference),Tonalité d'avertissement – conférence à trois participants,Tono de aviso - conferencia tripartita,1400,0.35 on 15.0 off,,,,warning
Sweden,Suède,Suecia,Call waiting tone I ,Tonalité d'appel en attente - I ,Tono de indicación de llamada en espera - I ,425,1x(0.2 on 0.5 off 0.2 on),,,,call_waiting
Sweden,Suède,Suecia,Call waiting tone II,Tonalité d'appel en attente - II,Tono de indicación de llamada en espera - II,425,0.2 on 0.6 off 0.2 on 3.0 off 0.2 on 0.6 off 0.2 on,For PLMN/GSM.,,,call_waiting
Switzerland (Confederation of),Suisse (Confédération),Suiza (Confederación),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.5 on 0.5 off,,,,busy
Switzerland (Confederation of),Suisse (Confédération),Suiza (Confederación),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.2 on 0.2 off,,,,congestion
Switzerland (Confederation of),Suisse (Confédération),Suiza (Confederación),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Switzerland (Confederation of),Suisse (Confédération),Suiza (Confederación),Special dial tone I ,Tonalité de numérotation spéciale - I ,Tono especial de invitación a marcar - I ,425+340,1.1 on 1.1 off,,,,special_dial
Switzerland (Confederation of),Suisse (Confédération),Suiza (Confederación),Special dial tone II ,Tonalité de numérotation spéciale - II ,Tono especial de invitación a marcar - II ,425,0.5 on 0.05 off,,,,special_dial
Switzerland (Confederation of),Suisse (Confédération),Suiza (Confederación),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,1.0 on 4.0 off,,,,ringing
Switzerland (Confederation of),Suisse (Confédération),Suiza (Confederación),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.333 on 1.0 off,,,,special_information
Switzerland (Confederation of),Suisse (Confédération),Suiza (Confederación),Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,425,0.2 on 0.2 off 0.2 on 4.0 off,,,,call_waiting
Syrian Arab Republic,République arabe syrienne,République arabe syrienne,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,450,0.5 on 0.5 off,,,,busy
Syrian Arab Republic,République arabe syrienne,République arabe syrienne,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,450,0.25 on 0.25 off,,,,congestion
Syrian Arab Republic,République arabe syrienne,République arabe syrienne,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,450,continuous,,,,dial
Syrian Arab Republic,République arabe syrienne,République arabe syrienne,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,400//450,1.0 on 0.5 off,,,,ringing
Syrian Arab Republic,République arabe syrienne,République arabe syrienne,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,(3x0.33 on 2x0.03 off) 1.0 off,,,,special_information
Syrian Arab Republic,République arabe syrienne,République arabe syrienne,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,450,0.1 on 0.2 off 0.1 on 9.5 off,,,,call_waiting
Tajikistan (Republic of),Tadjikistan (République du),Tayikistán (República de),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.4 on 0.4 off,,,,busy
Tajikistan (Republic of),Tadjikistan (République du),Tayikistán (República de),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.4 on 0.4 off,,,,congestion
Tajikistan (Republic of),Tadjikistan (République du),Tayikistán (República de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Tajikistan (Republic of),Tadjikistan (République du),Tayikistán (República de),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,25,0.8 on 3.2 off,,,,ringing
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Acceptance tone,Tonalité d'acceptation - ,Tono de aceptación - ,425,continuous,,,,acceptance
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Busy tone I ,Tonalité d'occupation - I ,Tono de ocupado - I ,425,1.0 on 1.0 off,,,,busy
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Busy tone II ,Tonalité d'occupation - II ,Tono de ocupado - II ,400,0.5 on 0.5 off,,,,busy
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Congestion tone I ,Tonalité d'encombrement - I ,Tono de congestión - I ,425,0.375 on 0.375 off,,,,congestion
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Congestion tone II ,Tonalité d'encombrement - II ,Tono de congestión - II ,400,0.25 on 0.25 off,,,,congestion
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425//400,continuous,,,,dial
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Intrusion tone,Tonalité d'intrusion - ,Tono de intervención - ,425,0.05 on 0.20 off,,,,intrusion
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Pay tone,Tonalité de paiement - ,Tono de pago - ,1100+1750//750+1450,0.2 on 0.2 off,,,,pay
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Refusal tone,Tonalité de refus - ,Tono de rechazo - ,425,1.0 on 1.0 off,,,,refusal
Tanzania (United Republic of),Tanzanie (République-Unie de),Tanzanía (República Unida de),Ringing tone I ,Tonalité de retour d'appel - I ,Tono de llamada - I ,425,1.0 on 4.0 off,,,,ringing
