METADATA,,,,,,,,,,,,
title.en,List of Signalling Area/Network Codes (SANC) (Complement to Recommendation ITU-T Q.708 (03/99)),,,,,,,,,,,
title.fr,Liste des codes de zone/réseau sémaphore (SANC) (Complément à la Recommandation UIT-T Q.708 (03/1999)),,,,,,,,,,,
title.es,Lista de códigos de zona/red de señalización (SANC) (Complemento de la Recomendación UIT-T Q.708 (03/1999)),,,,,,,,,,,
title.ru,Список зоновых/сетевых кодов сигнализации (SANC) (дополнение к Рекомендации МСЭ-Т Q.708 (03/1999)),,,,,,,,,,,
title.zh,信令区域/网络编码（SANC）的列表（ITU-T Q.708建议书（03/99）补遗）,,,,,,,,,,,
title.ar,قائمة بالرموز الدليلية لمناطق/شبكات التشوير (SANC) (تكملة للتوصية ITU-T Q.708 (99/03)),,,,,,,,,,,
locale.code.en,Code,,,,,,,,,,,
locale.area_or_network.en,Geographical Area or Signalling Network ,,,,,,,,,,,
locale.code.fr,Code,,,,,,,,,,,
locale.area_or_network.fr,Zone géographique ou réseau sémaphore – ordre numérique,,,,,,,,,,,
locale.code.es,Código,,,,,,,,,,,
locale.area_or_network.es,Zona geográfica o red de señalización – orden numérico,,,,,,,,,,,
locale.code.ru,Код,,,,,,,,,,,
locale.area_or_network.ru,Географическая зона или сеть сигнализации – нумерационный порядок,,,,,,,,,,,
locale.code.zh,代码,,,,,,,,,,,
locale.area_or_network.zh,地理区域或信令网络 – 按数字排序,,,,,,,,,,,
locale.code.ar,الرمز,,,,,,,,,,,
locale.area_or_network.ar,المنطقة الجغرافية أو شبكة التشوير - الترتيب العددي,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
DATA,,,,,,,,,,,,
code,area_or_network.en,area_or_network.fr,area_or_network.es,area_or_network.ru,area_or_network.zh,area_or_network.ar,note.en,note.fr,note.es,note.ru,note.zh,note.ar
2-154,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-155,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-156,Malta,Malte,Malta,Мальта,马耳他,مالطة,,,,,,
2-157,Italy,Italie,Italia,Италия,意大利,إيطاليا,,,,,,
2-158,Italy,Italie,Italia,Италия,意大利,إيطاليا,,,,,,
2-159,Italy,Italie,Italia,Италия,意大利,إيطاليا,,,,,,
2-160,Cyprus (Republic of),Chypre (République de),Chipre (República de),Кипр (Республика),塞浦路斯（共和国）,جمهورية قبرص,,,,,,
2-161,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-162,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-163,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-164,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-165,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-166,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-167,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-168,Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Болгария (Республика),保加利亚（共和国）,جمهورية بلغاريا,,,,,,
2-169,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-170,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-171,Turkey,Turquie,Turquía,Турция,土耳其,تركيا,,,,,,
2-172,Turkey,Turquie,Turquía,Турция,土耳其,تركيا,,,,,,
2-173,Turkey,Turquie,Turquía,Турция,土耳其,تركيا,,,,,,
2-174,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-175,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-176,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-177,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-178,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-179,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-180,Croatia (Republic of),Croatie (République de),Croacia (República de),Хорватия (Республика),克罗地亚（共和国）,جمهورية كرواتيا,,,,,,
2-181,Italy,Italie,Italia,Италия,意大利,إيطاليا,,,,,,
2-182,Slovenia (Republic of),Slovénie (République de),Eslovenia (República de),Словения (Республика),斯洛文尼亚（共和国）,جمهورية سلوفينيا,,,,,,
2-183,Italy,Italie,Italia,Италия,意大利,إيطاليا,,,,,,
2-184,San Marino (Republic of),Saint-Marin (République de),San Marino (República de),Сан-Марино (Республика),圣马力诺（共和国）,جمهورية سان مارينو,,,,,,
2-185,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-186,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-187,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-188,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-189,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-190,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-191,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-192,Sweden,Suède,Suecia,Швеция,瑞典,السويد,,,,,,
2-193,Sweden,Suède,Suecia,Швеция,瑞典,السويد,,,,,,
2-194,Sweden,Suède,Suecia,Швеция,瑞典,السويد,,,,,,
2-195,Sweden,Suède,Suecia,Швеция,瑞典,السويد,,,,,,
2-196,Andorra (Principality of),Andorre (Principauté d'),Andorra (Principado de),Андорра (Княжество),安道尔（公国）,إمارة أندورا,,,,,,
2-197,Andorra (Principality of),Andorre (Principauté d'),Andorra (Principado de),Андорра (Княжество),安道尔（公国）,إمارة أندورا,,,,,,
2-198,Netherlands (Kingdom of the),Pays-Bas (Royaume des),Países Bajos (Reino de los),Нидерланды (Королевство),荷兰（王国）,مملكة هولندا,,,,,,
2-199,Estonia (Republic of),Estonie (République d'),Estonia (República de),Эстонская Республика,爱沙尼亚（共和国）,جمهورية إستونيا,,,,,,
2-200,Armenia (Republic of),Arménie (République d'),Armenia (República de),Армения (Республика),亚美尼亚（共和国）,جمهورية أرمينيا,,,,,,
2-201,France,France,Francia,Франция,法国,فرنسا,,,,,,
2-202,France,France,Francia,Франция,法国,فرنسا,,,,,,
2-203,France,France,Francia,Франция,法国,فرنسا,,,,,,
2-204,Belarus (Republic of),Bélarus (République du),Belarús (República de),Беларусь (Республика),白俄罗斯（共和国）,جمهورية بيلاروس,,,,,,
2-205,Sweden,Suède,Suecia,Швеция,瑞典,السويد,,,,,,
2-206,Greece,Grèce,Grecia,Греция,希腊,اليونان,,,,,,
2-207,Italy,Italie,Italia,Италия,意大利,إيطاليا,,,,,,
2-208,Georgia,Géorgie,Georgia,Грузия,格鲁吉亚,جورجيا,,,,,,
2-209,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-210,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-211,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
2-212,Hungary,Hongrie,Hungría,Венгрия,匈牙利 ,هنغاريا,,,,,,
2-213,Georgia,Géorgie,Georgia,Грузия,格鲁吉亚,جورجيا,,,,,,
2-214,Ukraine,Ukraine,Ucrania,Украина,乌克兰,أوكرانيا,,,,,,
2-215,Italy,Italie,Italia,Италия,意大利,إيطاليا,,,,,,
2-216,Italy,Italie,Italia,Италия,意大利,إيطاليا,,,,,,
2-217,Denmark,Danemark,Dinamarca,Дания,丹麦,الدانمارك,,,,,,
2-218,Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Босния и Герцеговина,波斯尼亚与黑塞哥维那,البوسنة والهرسك,,,,,,
2-219,Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Босния и Герцеговина,波斯尼亚与黑塞哥维那,البوسنة والهرسك,,,,,,
2-220,The Former Yugoslav Republic of Macedonia,L'ex-République yougoslave de Macédoine,La ex República Yugoslava de Macedonia,Бывшая югославская Республика Македония,前南斯拉夫马其顿共和国,جمهورية مقدونيا اليوغوسلافية السابقة,,,,,,
2-221,France,France,Francia,Франция,法国,فرنسا,,,,,,
2-222,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Германия (Федеративная Республика),德意志（联邦共和国）,جمهورية ألمانيا الاتحادية,,,,,,
2-223,Portugal,Portugal,Portugal,Португалия,葡萄牙,البرتغال,,,,,,
2-224,Moldova (Republic of),Moldova (République de),Moldova (República de),Молдова (Республика),摩尔多瓦（共和国）,جمهورية مولدوفا,,,,,,
2-225,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Германия (Федеративная Республика),德意志（联邦共和国）,جمهورية ألمانيا الاتحادية,,,,,,
2-226,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Германия (Федеративная Республика),德意志（联邦共和国）,جمهورية ألمانيا الاتحادية,,,,,,
2-227,Romania,Roumanie,Rumania,Румыния,罗马尼亚,رومانيا,,,,,,
2-228,Czech Republic,République tchèque,República Checa,Чешская Республика,捷克共和国,الجمهورية التشيكية,,,,,,
2-229,Czech Republic,République tchèque,República Checa,Чешская Республика,捷克共和国,الجمهورية التشيكية,,,,,,
2-230,Czech Republic,République tchèque,República Checa,Чешская Республика,捷克共和国,الجمهورية التشيكية,,,,,,
2-231,Czech Republic,République tchèque,República Checa,Чешская Республика,捷克共和国,الجمهورية التشيكية,,,,,,
2-232,Slovak Republic,République slovaque,República Eslovaca,Словацкая Республика,斯洛伐克共和国,الجمهورية السلوفاكية,,,,,,
2-233,Slovak Republic,République slovaque,República Eslovaca,Словацкая Республика,斯洛伐克共和国,الجمهورية السلوفاكية,,,,,,
2-234,Slovak Republic,République slovaque,República Eslovaca,Словацкая Республика,斯洛伐克共和国,الجمهورية السلوفاكية,,,,,,
2-235,Slovak Republic,République slovaque,República Eslovaca,Словацкая Республика,斯洛伐克共和国,الجمهورية السلوفاكية,,,,,,
2-236,Lithuania (Republic of),Lituanie (République de),Lituania (República de),Литовская Республика,立陶宛（共和国）,جمهورية ليتوانيا,,,,,,
2-237,Spain,Espagne,España,Испания,西班牙,إسبانيا,,,,,,
2-238,Spain,Espagne,España,Испания,西班牙,إسبانيا,,,,,,
2-239,Spain,Espagne,España,Испания,西班牙,إسبانيا,,,,,,
2-240,Spain,Espagne,España,Испания,西班牙,إسبانيا,,,,,,
2-241,Spain,Espagne,España,Испания,西班牙,إسبانيا,,,,,,
2-242,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Германия (Федеративная Республика),德意志（联邦共和国）,جمهورية ألمانيا الاتحادية,,,,,,
2-243,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Германия (Федеративная Республика),德意志（联邦共和国）,جمهورية ألمانيا الاتحادية,,,,,,
2-244,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Германия (Федеративная Республика),德意志（联邦共和国）,جمهورية ألمانيا الاتحادية,,,,,,
2-245,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Германия (Федеративная Республика),德意志（联邦共和国）,جمهورية ألمانيا الاتحادية,,,,,,
2-246,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Германия (Федеративная Республика),德意志（联邦共和国）,جمهورية ألمانيا الاتحادية,,,,,,
